t,periodic_func 
7026,9.424777961017545
7027,9.424777960814982
7028,9.424777960955288
7029,9.424777960752724
7030,9.424777960893032
7031,9.424777960690468
7032,9.424777960830776
7033,9.424777960971085
7034,9.42477796076852
7035,9.424777960908829
7036,9.424777960706264
7037,9.424777960846571
7038,9.424777960986878
7039,9.424777960784315
7040,9.424777960924622
7041,9.424777960722059
7042,9.424777960862365
7043,9.424777961002674
7044,9.424777960800109
7045,9.424777960940418
7046,9.424777960737854
7047,9.424777960878162
7048,9.424777961018467
7049,9.424777960815904
7050,9.424777960956211
7051,9.424777960753648
7052,9.424777960893957
7053,9.424777960691392
7054,9.424777960831701
7055,9.424777960972007
7056,9.424777960769445
7057,9.42477796090975
7058,9.424777960707187
7059,9.424777960847495
7060,9.424777960987804
7061,9.424777960785239
7062,9.424777960925546
7063,9.424777960722981
7064,9.42477796086329
7065,9.424777961003597
7066,9.424777960801034
7067,9.42477796094134
7068,9.424777960738778
7069,9.424777960879084
7070,9.424777961019393
7071,9.424777960816828
7072,9.424777960957137
7073,9.424777960754572
7074,9.424777960894879
7075,9.424777960692316
7076,9.424777960832623
7077,9.42477796097293
7078,9.424777960770367
7079,9.424777960910674
7080,9.424777960708111
7081,9.424777960848417
7082,9.424777960988726
7083,9.42477796078616
7084,9.42477796092647
7085,9.424777960723906
7086,9.424777960864214
7087,9.424777961004521
7088,9.424777960801956
7089,9.424777960942265
7090,9.4247779607397
7091,9.424777960880009
7092,9.424777961020315
7093,9.424777960817753
7094,9.424777960958059
7095,9.424777960755495
7096,9.424777960895803
7097,9.42477796069324
7098,9.424777960833547
7099,9.424777960973856
7100,9.42477796077129
7101,9.424777960911598
7102,9.424777960709035
7103,9.424777960849342
7104,9.42477796098965
7105,9.424777960787086
7106,9.424777960927392
7107,9.42477796072483
7108,9.424777960865136
7109,9.424777961005445
7110,9.42477796080288
7111,9.424777960943189
7112,9.424777960740624
7113,9.424777960880931
7114,9.424777961021238
7115,9.424777960818675
7116,9.424777960958982
7117,9.424777960756419
7118,9.424777960896728
7119,9.424777960694163
7120,9.424777960834472
7121,9.424777960974778
7122,9.424777960772214
7123,9.424777960912522
7124,9.424777960709958
7125,9.424777960850266
7126,9.424777960990573
7127,9.424777960788008
7128,9.424777960928317
7129,9.424777960725752
7130,9.424777960866061
7131,9.424777961006367
7132,9.424777960803805
7133,9.42477796094411
7134,9.424777960741547
7135,9.424777960881855
7136,9.424777961022164
7137,9.424777960819599
7138,9.424777960959908
7139,9.424777960757343
7140,9.42477796089765
7141,9.424777960695087
7142,9.424777960835394
7143,9.424777960975701
7144,9.424777960773138
7145,9.424777960913444
7146,9.424777960710882
7147,9.424777960851188
7148,9.424777960991497
7149,9.424777960788932
7150,9.42477796092924
7151,9.424777960726676
7152,9.424777960866983
7153,9.424777961007292
7154,9.424777960804727
7155,9.424777960945036
7156,9.424777960742471
7157,9.42477796088278
7158,9.424777961023086
7159,9.424777960820524
7160,9.42477796096083
7161,9.424777960758266
7162,9.424777960898574
7163,9.424777960696009
7164,9.424777960836318
7165,9.424777960976625
7166,9.42477796077406
7167,9.42477796091437
7168,9.424777960711806
7169,9.424777960852113
7170,9.424777960992419
7171,9.424777960789857
7172,9.424777960930163
7173,9.4247779607276
7174,9.424777960867907
7175,9.424777961008216
7176,9.42477796080565
7177,9.424777960945958
7178,9.424777960743395
7179,9.424777960883702
7180,9.424777960681139
7181,9.424777960821446
7182,9.424777960961755
7183,9.42477796075919
7184,9.4247779608995
7185,9.424777960696934
7186,9.424777960837242
7187,9.424777960977549
7188,9.424777960774986
7189,9.424777960915293
7190,9.424777960712728
7191,9.424777960853035
7192,9.424777960993344
7193,9.42477796079078
7194,9.424777960931088
7195,9.424777960728523
7196,9.424777960868832
7197,9.424777961009138
7198,9.424777960806576
7199,9.424777960946882
7200,9.424777960744319
7201,9.424777960884626
7202,9.424777960682063
7203,9.42477796082237
7204,9.424777960962677
7205,9.424777960760114
7206,9.424777960900421
7207,9.424777960697858
7208,9.424777960838165
7209,9.42477796097847
7210,9.42477796077591
7211,9.424777960916215
7212,9.424777960713651
7213,9.424777960853959
7214,9.424777960994268
7215,9.424777960791705
7216,9.42477796093201
7217,9.424777960729447
7218,9.424777960869754
7219,9.424777961010063
7220,9.424777960807498
7221,9.424777960947807
7222,9.424777960745242
7223,9.424777960885551
7224,9.424777960682986
7225,9.424777960823294
7226,9.4247779609636
7227,9.424777960761038
7228,9.424777960901345
7229,9.42477796069878
7230,9.424777960839087
7231,9.424777960979396
7232,9.424777960776831
7233,9.42477796091714
7234,9.424777960714577
7235,9.424777960854884
7236,9.42477796099519
7237,9.424777960792627
7238,9.424777960932934
7239,9.42477796073037
7240,9.424777960870678
7241,9.424777961010987
7242,9.424777960808422
7243,9.42477796094873
7244,9.424777960746166
7245,9.424777960886473
7246,9.42477796068391
7247,9.424777960824217
7248,9.424777960964526
7249,9.424777960761961
7250,9.424777960902269
7251,9.424777960699704
7252,9.424777960840013
7253,9.42477796098032
7254,9.424777960777757
7255,9.424777960918062
7256,9.424777960715499
7257,9.424777960855806
7258,9.424777960996115
7259,9.42477796079355
7260,9.42477796093386
7261,9.424777960731294
7262,9.424777960871603
7263,9.424777961011909
7264,9.424777960809346
7265,9.424777960949653
7266,9.42477796074709
7267,9.424777960887397
7268,9.424777960684834
7269,9.42477796082514
7270,9.424777960965448
7271,9.424777960762885
7272,9.424777960903192
7273,9.424777960700629
7274,9.424777960840936
7275,9.424777960981242
7276,9.424777960778679
7277,9.424777960918986
7278,9.424777960716423
7279,9.42477796085673
7280,9.424777960997037
7281,9.424777960794476
7282,9.424777960934781
7283,9.424777960732218
7284,9.424777960872525
7285,9.424777961012834
7286,9.42477796081027
7287,9.424777960950578
7288,9.424777960748013
7289,9.42477796088832
7290,9.424777960685756
7291,9.424777960826065
7292,9.424777960966372
7293,9.424777960763807
7294,9.424777960904114
7295,9.424777960701551
7296,9.424777960841858
7297,9.424777960982167
7298,9.424777960779602
7299,9.424777960919911
7300,9.424777960717346
7301,9.424777960857654
7302,9.424777960997961
7303,9.424777960795398
7304,9.424777960935705
7305,9.424777960733142
7306,9.424777960873449
7307,9.424777961013756
7308,9.424777960811191
7309,9.4247779609515
7310,9.424777960748937
7311,9.424777960889244
7312,9.424777960686681
7313,9.424777960826988
7314,9.424777960967296
7315,9.42477796076473
7316,9.42477796090504
7317,9.424777960702475
7318,9.424777960842784
7319,9.42477796098309
7320,9.424777960780528
7321,9.424777960920833
7322,9.42477796071827
7323,9.424777960858577
7324,9.424777960998886
7325,9.424777960796321
7326,9.42477796093663
7327,9.424777960734065
7328,9.424777960874373
7329,9.42477796101468
7330,9.424777960812117
7331,9.424777960952424
7332,9.42477796074986
7333,9.424777960890166
7334,9.424777960687605
7335,9.42477796082791
7336,9.42477796096822
7337,9.424777960765656
7338,9.424777960905963
7339,9.424777960703398
7340,9.424777960843706
7341,9.424777960984013
7342,9.42477796078145
7343,9.424777960921757
7344,9.424777960719194
7345,9.424777960859503
7346,9.424777960999808
7347,9.424777960797247
7348,9.424777960937552
7349,9.424777960734989
7350,9.424777960875296
7351,9.424777961015605
7352,9.42477796081304
7353,9.424777960953348
7354,9.424777960750783
7355,9.424777960891092
7356,9.424777960688527
7357,9.424777960828836
7358,9.424777960969141
7359,9.424777960766578
7360,9.424777960906885
7361,9.424777960704322
7362,9.42477796084463
7363,9.424777960984938
7364,9.424777960782373
7365,9.424777960922682
7366,9.424777960720117
7367,9.424777960860425
7368,9.424777961000732
7369,9.424777960798169
7370,9.424777960938476
7371,9.424777960735913
7372,9.424777960876218
7373,9.424777961016527
7374,9.424777960813962
7375,9.424777960954271
7376,9.424777960751708
7377,9.424777960892015
7378,9.42477796068945
7379,9.424777960829758
7380,9.424777960970067
7381,9.424777960767502
7382,9.42477796090781
7383,9.424777960705246
7384,9.424777960845555
7385,9.42477796098586
7386,9.424777960783299
7387,9.424777960923604
7388,9.424777960721041
7389,9.424777960861348
7390,9.424777961001658
7391,9.424777960799092
7392,9.4247779609394
7393,9.424777960736835
7394,9.424777960877144
7395,9.424777961017451
7396,9.424777960814888
7397,9.424777960955193
7398,9.424777960752632
7399,9.424777960892937
7400,9.424777960690374
7401,9.424777960830681
7402,9.42477796097099
7403,9.424777960768425
7404,9.424777960908733
7405,9.42477796070617
7406,9.424777960846477
7407,9.424777960986784
7408,9.42477796078422
7409,9.424777960924528
7410,9.424777960721965
7411,9.424777960862274
7412,9.42477796100258
7413,9.424777960800016
7414,9.424777960940323
7415,9.42477796073776
7416,9.424777960878068
7417,9.424777961018375
7418,9.42477796081581
7419,9.424777960956119
7420,9.424777960753554
7421,9.424777960893863
7422,9.424777960691298
7423,9.424777960831607
7424,9.424777960971912
7425,9.42477796076935
7426,9.424777960909656
7427,9.424777960707093
7428,9.4247779608474
7429,9.42477796098771
7430,9.424777960785145
7431,9.424777960925452
7432,9.424777960722889
7433,9.424777960863196
7434,9.424777961003503
7435,9.42477796080094
7436,9.424777960941245
7437,9.424777960738684
7438,9.42477796087899
7439,9.424777961019299
7440,9.424777960816733
7441,9.424777960957043
7442,9.424777960754477
7443,9.424777960894785
7444,9.424777960692222
7445,9.424777960832529
7446,9.424777960972838
7447,9.424777960770273
7448,9.424777960910582
7449,9.424777960708017
7450,9.424777960848326
7451,9.424777960988632
7452,9.424777960786068
7453,9.424777960926376
7454,9.424777960723812
7455,9.42477796086412
7456,9.424777961004427
7457,9.424777960801862
7458,9.424777960942171
7459,9.424777960739606
7460,9.424777960879915
7461,9.42477796102022
7462,9.424777960817659
7463,9.424777960957964
7464,9.424777960755401
7465,9.424777960895709
7466,9.424777960693145
7467,9.424777960833453
7468,9.424777960973762
7469,9.424777960771197
7470,9.424777960911504
7471,9.42477796070894
7472,9.424777960849248
7473,9.424777960989555
7474,9.424777960786992
7475,9.424777960927297
7476,9.424777960724736
7477,9.424777960865043
7478,9.42477796100535
7479,9.424777960802787
7480,9.424777960943095
7481,9.42477796074053
7482,9.424777960880837
7483,9.424777961021146
7484,9.42477796081858
7485,9.42477796095889
7486,9.424777960756325
7487,9.424777960896634
7488,9.424777960694069
7489,9.424777960834378
7490,9.424777960974684
7491,9.42477796077212
7492,9.424777960912428
7493,9.424777960709864
7494,9.424777960850172
7495,9.424777960990479
7496,9.424777960787914
7497,9.424777960928223
7498,9.42477796072566
7499,9.424777960865967
7500,9.424777961006273
7501,9.424777960803711
7502,9.424777960944017
7503,9.424777960741453
7504,9.42477796088176
7505,9.42477796102207
7506,9.424777960819505
7507,9.424777960959812
7508,9.424777960757249
7509,9.424777960897556
7510,9.424777960694993
7511,9.4247779608353
7512,9.424777960975609
7513,9.424777960773044
7514,9.424777960913353
7515,9.424777960710788
7516,9.424777960851095
7517,9.424777960991403
7518,9.42477796078884
7519,9.424777960929147
7520,9.424777960726582
7521,9.424777960866889
7522,9.424777961007198
7523,9.424777960804633
7524,9.424777960944942
7525,9.424777960742379
7526,9.424777960882686
7527,9.424777961022992
7528,9.42477796082043
7529,9.424777960960736
7530,9.424777960758172
7531,9.42477796089848
7532,9.424777960695916
7533,9.424777960836224
7534,9.424777960976531
7535,9.424777960773966
7536,9.424777960914275
7537,9.424777960711712
7538,9.424777960852019
7539,9.424777960992325
7540,9.424777960789763
7541,9.42477796093007
7542,9.424777960727505
7543,9.424777960867814
7544,9.424777961008122
7545,9.424777960805558
7546,9.424777960945864
7547,9.4247779607433
7548,9.424777960883608
7549,9.424777961023917
7550,9.424777960821352
7551,9.424777960961661
7552,9.424777960759096
7553,9.424777960899405
7554,9.42477796069684
7555,9.424777960837147
7556,9.424777960977455
7557,9.424777960774891
7558,9.424777960915199
7559,9.424777960712635
7560,9.424777960852941
7561,9.42477796099325
7562,9.424777960790685
7563,9.424777960930994
7564,9.42477796072843
7565,9.424777960868738
7566,9.424777961009044
7567,9.42477796080648
7568,9.424777960946788
7569,9.424777960744224
7570,9.424777960884532
7571,9.42477796102484
7572,9.424777960822276
7573,9.424777960962583
7574,9.42477796076002
7575,9.424777960900327
7576,9.424777960697764
7577,9.424777960838071
7578,9.42477796097838
7579,9.424777960775815
7580,9.424777960916122
7581,9.424777960713557
7582,9.424777960853866
7583,9.424777960994174
7584,9.42477796079161
7585,9.424777960931916
7586,9.424777960729353
7587,9.42477796086966
7588,9.42477796100997
7589,9.424777960807404
7590,9.424777960947713
7591,9.424777960745148
7592,9.424777960885457
7593,9.424777961025763
7594,9.4247779608232
7595,9.424777960963507
7596,9.424777960760943
7597,9.42477796090125
7598,9.424777960698687
7599,9.424777960838993
7600,9.424777960979302
7601,9.424777960776737
7602,9.424777960917046
7603,9.424777960714483
7604,9.42477796085479
7605,9.424777960995096
7606,9.424777960792532
7607,9.424777960932841
7608,9.424777960730276
7609,9.424777960870586
7610,9.424777961010891
7611,9.42477796080833
7612,9.424777960948635
7613,9.424777960746072
7614,9.424777960886379
7615,9.424777961026688
7616,9.424777960824123
7617,9.424777960964432
7618,9.424777960761867
7619,9.424777960902174
7620,9.42477796069961
7621,9.424777960839918
7622,9.424777960980226
7623,9.424777960777662
7624,9.424777960917968
7625,9.424777960715407
7626,9.424777960855712
7627,9.424777960996021
7628,9.424777960793456
7629,9.424777960933765
7630,9.4247779607312
7631,9.42477796087151
7632,9.424777961011815
7633,9.424777960809251
7634,9.424777960949559
7635,9.424777960746995
7636,9.424777960887303
7637,9.42477796102761
7638,9.424777960825045
7639,9.424777960965354
7640,9.42477796076279
7641,9.424777960903098
7642,9.424777960700535
7643,9.424777960840842
7644,9.42477796098115
7645,9.424777960778584
7646,9.424777960918894
7647,9.424777960716328
7648,9.424777960856638
7649,9.424777960996943
7650,9.424777960794382
7651,9.424777960934687
7652,9.424777960732124
7653,9.424777960872431
7654,9.42477796101274
7655,9.424777960810175
7656,9.424777960950484
7657,9.42477796074792
7658,9.424777960888227
7659,9.424777961028534
7660,9.42477796082597
7661,9.424777960966278
7662,9.424777960763715
7663,9.42477796090402
7664,9.424777960701459
7665,9.424777960841764
7666,9.424777960982073
7667,9.424777960779508
7668,9.424777960919817
7669,9.424777960717252
7670,9.42477796085756
7671,9.424777960997867
7672,9.424777960795303
7673,9.424777960935613
7674,9.424777960733048
7675,9.424777960873357
7676,9.424777961013662
7677,9.4247779608111
7678,9.424777960951406
7679,9.424777960748843
7680,9.42477796088915
7681,9.42477796102946
7682,9.424777960826894
7683,9.424777960967202
7684,9.424777960764636
7685,9.424777960904946
7686,9.42477796070238
7687,9.42477796084269
7688,9.424777960982995
7689,9.424777960780434
7690,9.42477796092074
7691,9.424777960718176
7692,9.424777960858483
7693,9.424777960998792
7694,9.424777960796227
7695,9.424777960936536
7696,9.424777960733971
7697,9.424777960874279
7698,9.424777961014586
7699,9.424777960812023
7700,9.42477796095233
7701,9.424777960749767
7702,9.424777960890072
7703,9.42477796068751
7704,9.424777960827818
7705,9.424777960968125
7706,9.424777960765562
7707,9.42477796090587
7708,9.424777960703304
7709,9.424777960843612
7710,9.42477796098392
7711,9.424777960781356
7712,9.424777960921665
7713,9.4247779607191
7714,9.424777960859409
7715,9.424777960999714
7716,9.424777960797153
7717,9.424777960937458
7718,9.424777960734895
7719,9.424777960875202
7720,9.424777961015511
7721,9.424777960812946
7722,9.424777960953254
7723,9.42477796075069
7724,9.424777960890998
7725,9.424777960688434
7726,9.424777960828742
7727,9.424777960969047
7728,9.424777960766486
7729,9.424777960906791
7730,9.424777960704228
7731,9.424777960844535
7732,9.424777960984844
7733,9.42477796078228
7734,9.424777960922587
7735,9.424777960720023
7736,9.42477796086033
7737,9.42477796100064
7738,9.424777960798075
7739,9.424777960938384
7740,9.424777960735819
7741,9.424777960876128
7742,9.424777961016433
7743,9.42477796081387
7744,9.424777960954177
7745,9.424777960751614
7746,9.424777960891921
7747,9.424777960689356
7748,9.424777960829664
7749,9.424777960969973
7750,9.424777960767408
7751,9.424777960907717
7752,9.424777960705152
7753,9.42477796084546
7754,9.424777960985766
7755,9.424777960783205
7756,9.42477796092351
7757,9.424777960720947
7758,9.424777960861254
7759,9.424777961001563
7760,9.424777960798998
7761,9.424777960939306
7762,9.424777960736742
7763,9.42477796087705
7764,9.424777961017357
7765,9.424777960814794
7766,9.4247779609551
7767,9.424777960752538
7768,9.424777960892843
7769,9.42477796069028
7770,9.424777960830589
7771,9.424777960970896
7772,9.424777960768331
7773,9.424777960908639
7774,9.424777960706075
7775,9.424777960846383
7776,9.424777960986692
7777,9.424777960784127
7778,9.424777960924436
7779,9.42477796072187
7780,9.42477796086218
7781,9.424777961002485
7782,9.424777960799922
7783,9.42477796094023
7784,9.424777960737666
7785,9.424777960877973
7786,9.42477796101828
7787,9.424777960815716
7788,9.424777960956025
7789,9.424777960753461
7790,9.424777960893769
7791,9.424777960691205
7792,9.424777960831513
7793,9.424777960971818
7794,9.424777960769255
7795,9.424777960909562
7796,9.424777960706999
7797,9.424777960847306
7798,9.424777960987615
7799,9.42477796078505
7800,9.424777960925358
7801,9.424777960722794
7802,9.424777960863102
7803,9.42477796100341
7804,9.424777960800846
7805,9.424777960941155
7806,9.42477796073859
7807,9.424777960878897
7808,9.424777961019204
7809,9.424777960816641
7810,9.424777960956948
7811,9.424777960754383
7812,9.42477796089469
7813,9.424777960692127
7814,9.424777960832435
7815,9.424777960972744
7816,9.424777960770179
7817,9.424777960910488
7818,9.424777960707923
7819,9.424777960848232
7820,9.424777960988537
7821,9.424777960785974
7822,9.424777960926281
7823,9.424777960723718
7824,9.424777960864025
7825,9.424777961004333
7826,9.424777960801768
7827,9.424777960942077
7828,9.424777960739513
7829,9.42477796087982
7830,9.424777961020126
7831,9.424777960817565
7832,9.42477796095787
7833,9.424777960755307
7834,9.424777960895614
7835,9.424777960693051
7836,9.42477796083336
7837,9.424777960973666
7838,9.424777960771104
7839,9.42477796091141
7840,9.424777960708846
7841,9.424777960849154
7842,9.424777960989463
7843,9.424777960786898
7844,9.424777960927207
7845,9.424777960724642
7846,9.42477796086495
7847,9.424777961005256
7848,9.424777960802693
7849,9.424777960943
7850,9.424777960740435
7851,9.424777960880743
7852,9.424777961021052
7853,9.424777960818487
7854,9.424777960958796
7855,9.424777960756233
7856,9.42477796089654
7857,9.424777960693975
7858,9.424777960834284
7859,9.42477796097459
7860,9.424777960772026
7861,9.424777960912333
7862,9.42477796070977
7863,9.424777960850077
7864,9.424777960990385
7865,9.42477796078782
7866,9.424777960928129
7867,9.424777960725566
7868,9.424777960865873
7869,9.424777961006182
7870,9.424777960803617
7871,9.424777960943924
7872,9.424777960741359
7873,9.424777960881668
7874,9.424777961021976
7875,9.424777960819412
7876,9.424777960959718
7877,9.424777960757154
7878,9.424777960897462
7879,9.424777960694898
7880,9.424777960835206
7881,9.424777960975515
7882,9.42477796077295
7883,9.424777960913259
7884,9.424777960710694
7885,9.424777960851001
7886,9.424777960991308
7887,9.424777960788745
7888,9.424777960929053
7889,9.42477796072649
7890,9.424777960866795
7891,9.424777961007104
7892,9.424777960804539
7893,9.424777960944848
7894,9.424777960742285
7895,9.424777960882592
7896,9.424777961022897
7897,9.424777960820334
7898,9.424777960960641
7899,9.424777960758078
7900,9.424777960898387
7901,9.424777960695822
7902,9.424777960836131
7903,9.424777960976437
7904,9.424777960773875
7905,9.42477796091418
7906,9.424777960711618
7907,9.424777960851925
7908,9.424777960992234
7909,9.424777960789669
7910,9.424777960929976
7911,9.424777960727411
7912,9.42477796086772
7913,9.424777961008028
7914,9.424777960805464
7915,9.42477796094577
7916,9.424777960743207
7917,9.424777960883514
7918,9.424777961023823
7919,9.424777960821258
7920,9.424777960961567
7921,9.424777960759002
7922,9.424777960899311
7923,9.424777960696746
7924,9.424777960837053
7925,9.42477796097736
7926,9.424777960774797
7927,9.424777960915105
7928,9.424777960712541
7929,9.424777960852847
7930,9.424777960993156
7931,9.42477796079059
7932,9.4247779609309
7933,9.424777960728337
7934,9.424777960868644
7935,9.424777961008951
7936,9.424777960806386
7937,9.424777960946695
7938,9.42477796074413
7939,9.42477796088444
7940,9.424777961024745
7941,9.424777960822183
7942,9.424777960962489
7943,9.424777960759926
7944,9.424777960900233
7945,9.42477796069767
7946,9.424777960837977
7947,9.424777960978286
7948,9.424777960775721
7949,9.424777960916028
7950,9.424777960713465
7951,9.424777960853772
7952,9.42477796099408
7953,9.424777960791516
7954,9.424777960931822
7955,9.42477796072926
7956,9.424777960869566
7957,9.424777961009875
7958,9.42477796080731
7959,9.424777960947619
7960,9.424777960745054
7961,9.424777960885363
7962,9.424777961025669
7963,9.424777960823105
7964,9.424777960963413
7965,9.42477796076085
7966,9.424777960901158
7967,9.424777960698593
7968,9.424777960838902
7969,9.424777960979208
7970,9.424777960776645
7971,9.424777960916952
7972,9.424777960714389
7973,9.424777960854696
7974,9.424777960995003
7975,9.424777960792438
7976,9.424777960932747
7977,9.424777960730182
7978,9.424777960870491
7979,9.424777961010797
7980,9.424777960808235
7981,9.424777960948541
7982,9.42477796074598
7983,9.424777960886285
7984,9.424777961026594
7985,9.424777960824029
7986,9.424777960964338
7987,9.424777960761773
7988,9.42477796090208
7989,9.424777960699517
7990,9.424777960839824
7991,9.424777960980132
7992,9.424777960777568
7993,9.424777960917874
7994,9.424777960715312
7995,9.424777960855618
7996,9.424777960995927
7997,9.424777960793362
7998,9.424777960933671
7999,9.424777960731106
8000,9.424777960871413
8001,9.424777961011722
8002,9.424777960809157
8003,9.424777960949466
8004,9.424777960746901
8005,9.42477796088721
8006,9.424777961027516
8007,9.424777960824954
8008,9.42477796096526
8009,9.424777960762697
8010,9.424777960903004
8011,9.42477796070044
8012,9.424777960840748
8013,9.424777960981055
8014,9.42477796077849
8015,9.4247779609188
8016,9.424777960716236
8017,9.424777960856543
8018,9.424777960996849
8019,9.424777960794287
8020,9.424777960934593
8021,9.42477796073203
8022,9.424777960872337
8023,9.424777961012646
8024,9.424777960810081
8025,9.42477796095039
8026,9.424777960747825
8027,9.424777960888132
8028,9.42477796102844
8029,9.424777960825876
8030,9.424777960966184
8031,9.42477796076362
8032,9.42477796090393
8033,9.424777960701364
8034,9.424777960841672
8035,9.424777960981979
8036,9.424777960779416
8037,9.424777960919723
8038,9.424777960717158
8039,9.424777960857465
8040,9.424777960997774
8041,9.42477796079521
8042,9.424777960935518
8043,9.424777960732953
8044,9.424777960873262
8045,9.424777961013568
8046,9.424777960811006
8047,9.424777960951312
8048,9.424777960748749
8049,9.424777960889056
8050,9.424777961029365
8051,9.4247779608268
8052,9.424777960967107
8053,9.424777960764544
8054,9.424777960904851
8055,9.424777960702288
8056,9.424777960842595
8057,9.424777960982901
8058,9.42477796078034
8059,9.424777960920645
8060,9.424777960718082
8061,9.424777960858389
8062,9.424777960998698
8063,9.424777960796135
8064,9.424777960936442
8065,9.424777960733877
8066,9.424777960874184
8067,9.424777961014493
8068,9.424777960811928
8069,9.424777960952238
8070,9.424777960749672
8071,9.424777960889982
8072,9.424777961030287
8073,9.424777960827724
8074,9.424777960968031
8075,9.424777960765468
8076,9.424777960905775
8077,9.42477796070321
8078,9.424777960843517
8079,9.424777960983826
8080,9.424777960781261
8081,9.42477796092157
8082,9.424777960719007
8083,9.424777960859315
8084,9.42477796099962
8085,9.424777960797059
8086,9.424777960937364
8087,9.4247779607348
8088,9.424777960875108
8089,9.424777961015417
8090,9.424777960812852
8091,9.42477796095316
8092,9.424777960750596
8093,9.424777960890903
8094,9.42477796103121
8095,9.424777960828647
8096,9.424777960968957
8097,9.424777960766392
8098,9.424777960906699
8099,9.424777960704134
8100,9.424777960844443
8101,9.42477796098475
8102,9.424777960782187
8103,9.424777960922492
8104,9.42477796071993
8105,9.424777960860236
8106,9.424777961000546
8107,9.42477796079798
8108,9.42477796093829
8109,9.424777960735724
8110,9.424777960876034
8111,9.42477796101634
8112,9.424777960813776
8113,9.424777960954083
8114,9.42477796075152
8115,9.424777960891827
8116,9.424777961032134
8117,9.42477796082957
8118,9.424777960969879
8119,9.424777960767315
8120,9.424777960907623
8121,9.42477796070506
8122,9.424777960845367
8123,9.424777960985672
8124,9.424777960783109
8125,9.424777960923416
8126,9.424777960720853
8127,9.42477796086116
8128,9.42477796100147
8129,9.424777960798906
8130,9.424777960939211
8131,9.424777960736648
8132,9.424777960876956
8133,9.424777961017265
8134,9.4247779608147
8135,9.424777960955009
8136,9.424777960752444
8137,9.42477796089275
8138,9.424777961033058
8139,9.424777960830495
8140,9.424777960970802
8141,9.424777960768237
8142,9.424777960908544
8143,9.424777960705981
8144,9.424777960846288
8145,9.424777960986598
8146,9.424777960784033
8147,9.424777960924342
8148,9.424777960721777
8149,9.424777960862086
8150,9.424777961002391
8151,9.424777960799828
8152,9.424777960940135
8153,9.424777960737572
8154,9.42477796087788
8155,9.424777961018187
8156,9.424777960815621
8157,9.42477796095593
8158,9.424777960753367
8159,9.424777960893675
8160,9.42477796103398
8161,9.424777960831419
8162,9.424777960971726
8163,9.42477796076916
8164,9.42477796090947
8165,9.424777960706905
8166,9.424777960847214
8167,9.424777960987521
8168,9.424777960784958
8169,9.424777960925264
8170,9.4247779607227
8171,9.424777960863008
8172,9.424777961003317
8173,9.424777960800752
8174,9.42477796094106
8175,9.424777960738496
8176,9.424777960878803
8177,9.42477796101911
8178,9.424777960816547
8179,9.424777960956854
8180,9.424777960754291
8181,9.424777960894597
8182,9.424777961034906
8183,9.42477796083234
8184,9.42477796097265
8185,9.424777960770085
8186,9.424777960910394
8187,9.424777960707829
8188,9.424777960848138
8189,9.424777960988443
8190,9.42477796078588
8191,9.424777960926187
8192,9.424777960723624
8193,9.424777960863931
8194,9.424777961004239
8195,9.424777960801677
8196,9.424777960941983
8197,9.42477796073942
8198,9.424777960879727
8199,9.424777961020036
8200,9.42477796081747
8201,9.424777960957778
8202,9.424777960755213
8203,9.424777960895522
8204,9.424777960692957
8205,9.424777960833266
8206,9.424777960973572
8207,9.42477796077101
8208,9.424777960911316
8209,9.424777960708752
8210,9.42477796084906
8211,9.424777960989369
8212,9.424777960786804
8213,9.424777960927113
8214,9.424777960724548
8215,9.424777960864855
8216,9.424777961005162
8217,9.424777960802599
8218,9.424777960942906
8219,9.424777960740343
8220,9.424777960880649
8221,9.424777961020958
8222,9.424777960818393
8223,9.424777960958702
8224,9.424777960756138
8225,9.424777960896446
8226,9.42477796069388
8227,9.424777960834188
8228,9.424777960974497
8229,9.424777960771932
8230,9.424777960912241
8231,9.424777960709676
8232,9.424777960849985
8233,9.42477796099029
8234,9.42477796078773
8235,9.424777960928035
8236,9.424777960725471
8237,9.424777960865779
8238,9.424777961006088
8239,9.424777960803523
8240,9.42477796094383
8241,9.424777960741265
8242,9.424777960881574
8243,9.424777961021881
8244,9.424777960819318
8245,9.424777960959624
8246,9.424777960757062
8247,9.424777960897368
8248,9.424777960694806
8249,9.424777960835112
8250,9.42477796097542
8251,9.424777960772856
8252,9.424777960913165
8253,9.4247779607106
8254,9.424777960850907
8255,9.424777960991214
8256,9.424777960788651
8257,9.424777960928958
8258,9.424777960726395
8259,9.424777960866704
8260,9.42477796100701
8261,9.424777960804446
8262,9.424777960944754
8263,9.42477796074219
8264,9.424777960882498
8265,9.424777961022805
8266,9.42477796082024
8267,9.424777960960549
8268,9.424777960757984
8269,9.424777960898293
8270,9.424777960695728
8271,9.424777960836037
8272,9.424777960976343
8273,9.424777960773781
8274,9.424777960914087
8275,9.424777960711523
8276,9.42477796085183
8277,9.42477796099214
8278,9.424777960789575
8279,9.424777960929882
8280,9.424777960727319
8281,9.424777960867626
8282,9.424777961007933
8283,9.42477796080537
8284,9.424777960945676
8285,9.424777960743114
8286,9.42477796088342
8287,9.424777961023729
8288,9.424777960821164
8289,9.424777960961473
8290,9.424777960758908
8291,9.424777960899217
8292,9.424777960696652
8293,9.424777960836959
8294,9.424777960977268
8295,9.424777960774703
8296,9.424777960915012
8297,9.424777960712447
